Source->Target,Model1,Model2,p,m1m2 all right,m1 right m2 wrong,m1 wrong m2 right,m1m2 all wrong,If exists diversity
ar6-ar1,SM5,SM6,0.008150972,2,0,7,0,Y
ar6-ar1,SM5,SM7,0.563702862,1,1,2,5,N
ar6-ar1,SM5,SM8,0.317310508,1,1,3,4,N
ar6-ar1,SM6,SM7,0.014305878,3,6,0,0,Y
ar6-ar1,SM6,SM8,0.025347319,4,5,0,0,Y
ar6-ar1,SM7,SM8,0.317310508,3,0,1,5,N
ar6-ar3,SM1,SM2,0.317310508,6,0,1,1,N
ar6-ar3,SM1,SM3,0.083264517,3,3,0,2,N
ar6-ar3,SM1,SM4,0.317310508,5,1,0,2,N
ar6-ar3,SM1,SM5,0.317310508,6,0,1,1,N
ar6-ar3,SM1,SM6,0.157299207,6,0,2,0,N
ar6-ar3,SM1,SM7,0.317310508,6,0,1,1,N
ar6-ar3,SM1,SM8,0.317310508,6,0,1,1,N
ar6-ar3,SM2,SM3,0.045500264,3,4,0,1,Y
ar6-ar3,SM2,SM4,0.157299207,5,2,0,1,N
ar6-ar3,SM2,SM5,,7,0,0,1,N
ar6-ar3,SM2,SM6,0.317310508,7,0,1,0,N
ar6-ar3,SM2,SM7,,7,0,0,1,N
ar6-ar3,SM2,SM8,,7,0,0,1,N
ar6-ar3,SM3,SM4,0.157299207,3,0,2,3,N
ar6-ar3,SM3,SM5,0.045500264,3,0,4,1,Y
ar6-ar3,SM3,SM6,0.025347319,3,0,5,0,Y
ar6-ar3,SM3,SM7,0.045500264,3,0,4,1,Y
ar6-ar3,SM3,SM8,0.045500264,3,0,4,1,Y
ar6-ar3,SM4,SM5,0.157299207,5,0,2,1,N
ar6-ar3,SM4,SM6,0.083264517,5,0,3,0,N
ar6-ar3,SM4,SM7,0.157299207,5,0,2,1,N
ar6-ar3,SM4,SM8,0.157299207,5,0,2,1,N
ar6-ar3,SM5,SM6,0.317310508,7,0,1,0,N
ar6-ar3,SM5,SM7,,7,0,0,1,N
ar6-ar3,SM5,SM8,,7,0,0,1,N
ar6-ar3,SM6,SM7,0.317310508,7,1,0,0,N
ar6-ar3,SM6,SM8,0.317310508,7,1,0,0,N
ar6-ar3,SM7,SM8,,7,0,0,1,N
ar6-ar4,SM1,SM2,0.157299207,8,0,2,10,N
ar6-ar4,SM1,SM3,1,5,3,3,9,N
ar6-ar4,SM1,SM4,0.414216178,6,2,4,8,N
ar6-ar4,SM1,SM5,0.157299207,8,0,2,10,N
ar6-ar4,SM1,SM6,0.000911119,8,0,11,1,Y
ar6-ar4,SM1,SM7,0.317310508,7,1,3,9,N
ar6-ar4,SM1,SM8,1,7,1,1,11,N
ar6-ar4,SM2,SM3,0.414216178,6,4,2,8,N
ar6-ar4,SM2,SM4,1,7,3,3,7,N
ar6-ar4,SM2,SM5,,10,0,0,10,N
ar6-ar4,SM2,SM6,0.002699796,10,0,9,1,Y
ar6-ar4,SM2,SM7,1,9,1,1,9,N
ar6-ar4,SM2,SM8,0.157299207,8,2,0,10,N
ar6-ar4,SM3,SM4,0.527089257,4,4,6,6,N
ar6-ar4,SM3,SM5,0.414216178,6,2,4,8,N
ar6-ar4,SM3,SM6,0.000911119,8,0,11,1,Y
ar6-ar4,SM3,SM7,0.414216178,6,2,4,8,N
ar6-ar4,SM3,SM8,1,4,4,4,8,N
ar6-ar4,SM4,SM5,1,7,3,3,7,N
ar6-ar4,SM4,SM6,0.002699796,10,0,9,1,Y
ar6-ar4,SM4,SM7,1,6,4,4,6,N
ar6-ar4,SM4,SM8,0.317310508,7,3,1,9,N
ar6-ar4,SM5,SM6,0.002699796,10,0,9,1,Y
ar6-ar4,SM5,SM7,1,9,1,1,9,N
ar6-ar4,SM5,SM8,0.157299207,8,2,0,10,N
ar6-ar4,SM6,SM7,0.002699796,10,9,0,1,Y
ar6-ar4,SM6,SM8,0.000911119,8,11,0,1,Y
ar6-ar4,SM7,SM8,0.317310508,7,3,1,9,N
ar6-ar5,SM1,SM2,0.025347319,0,5,0,3,Y
ar6-ar5,SM1,SM3,0.179712495,1,4,1,2,N
ar6-ar5,SM1,SM4,0.045500264,1,4,0,3,Y
ar6-ar5,SM1,SM5,0.025347319,0,5,0,3,Y
ar6-ar5,SM1,SM6,0.025347319,0,5,0,3,Y
ar6-ar5,SM1,SM7,0.025347319,0,5,0,3,Y
ar6-ar5,SM1,SM8,0.045500264,1,4,0,3,Y
ar6-ar5,SM2,SM3,0.157299207,0,0,2,6,N
ar6-ar5,SM2,SM4,0.317310508,0,0,1,7,N
ar6-ar5,SM2,SM5,,0,0,0,8,N
ar6-ar5,SM2,SM6,,0,0,0,8,N
ar6-ar5,SM2,SM7,,0,0,0,8,N
ar6-ar5,SM2,SM8,0.317310508,0,0,1,7,N
ar6-ar5,SM3,SM4,0.317310508,1,1,0,6,N
ar6-ar5,SM3,SM5,0.157299207,0,2,0,6,N
ar6-ar5,SM3,SM6,0.157299207,0,2,0,6,N
ar6-ar5,SM3,SM7,0.157299207,0,2,0,6,N
ar6-ar5,SM3,SM8,0.317310508,1,1,0,6,N
ar6-ar5,SM4,SM5,0.317310508,0,1,0,7,N
ar6-ar5,SM4,SM6,0.317310508,0,1,0,7,N
ar6-ar5,SM4,SM7,0.317310508,0,1,0,7,N
ar6-ar5,SM4,SM8,,1,0,0,7,N
ar6-ar5,SM5,SM6,,0,0,0,8,N
ar6-ar5,SM5,SM7,,0,0,0,8,N
ar6-ar5,SM5,SM8,0.317310508,0,0,1,7,N
ar6-ar5,SM6,SM7,,0,0,0,8,N
ar6-ar5,SM6,SM8,0.317310508,0,0,1,7,N
ar6-ar5,SM7,SM8,0.317310508,0,0,1,7,N
